State,District,Crops,Min Price,Max Price,Modal Price
Uttar Pradesh,Ghazipur,Bengal Gram(Gram)(Whole),5690.0,5730.0,5710.0
Uttar Pradesh,Ghazipur,Black Gram Dal (Urd Dal),9480.0,9520.0,9500.0
Uttar Pradesh,Ghazipur,Lentil (Masur)(Whole),6790.0,6830.0,6810.0
Uttar Pradesh,Ghazipur,Mustard,5450.0,5490.0,5470.0
Uttar Pradesh,Ghazipur,Mustard Oil,13130.0,13170.0,13150.0
Uttar Pradesh,Ghazipur,Wheat,2260.0,2300.0,2280.0
Uttar Pradesh,Hardoi,Bengal Gram(Gram)(Whole),5600.0,5670.0,5640.0
Uttar Pradesh,Hardoi,Lentil (Masur)(Whole),6750.0,6850.0,6800.0
Uttar Pradesh,Hardoi,Maize,2000.0,2050.0,2025.0
Uttar Pradesh,Hardoi,Mustard,5450.0,5500.0,5470.0
Uttar Pradesh,Hardoi,Paddy(Dhan)(Common),2000.0,2070.0,2040.0
Uttar Pradesh,Hardoi,Wheat,2250.0,2300.0,2270.0
Uttar Pradesh,Hardoi,Arhar Dal(Tur Dal),12550.0,12650.0,12600.0
Uttar Pradesh,Hardoi,Bengal Gram(Gram)(Whole),5600.0,5680.0,5640.0
Uttar Pradesh,Hardoi,Maize,1980.0,2060.0,2020.0
Uttar Pradesh,Hardoi,Paddy(Dhan)(Common),1980.0,2060.0,2020.0
Uttar Pradesh,Hardoi,Wheat,2240.0,2320.0,2280.0
Uttar Pradesh,Hathras,Bajra(Pearl Millet/Cumbu),1450.0,1610.0,1575.0
Uttar Pradesh,Hathras,Maize,1370.0,1625.0,1490.0
Uttar Pradesh,Hathras,Wheat,2125.0,2160.0,2150.0
Uttar Pradesh,Jaunpur,Arhar Dal(Tur Dal),13100.0,13160.0,13125.0
Uttar Pradesh,Jaunpur,Bengal Gram Dal (Chana Dal),6300.0,6400.0,6360.0
Uttar Pradesh,Jaunpur,Bengal Gram(Gram)(Whole),5650.0,5750.0,5700.0
Uttar Pradesh,Jaunpur,Black Gram (Urd Beans)(Whole),8500.0,8600.0,8550.0
Uttar Pradesh,Jaunpur,Black Gram Dal (Urd Dal),9450.0,9550.0,9500.0
Uttar Pradesh,Jaunpur,Green Gram (Moong)(Whole),8500.0,8600.0,8550.0
Uttar Pradesh,Jaunpur,Green Gram Dal (Moong Dal),9550.0,9650.0,9600.0
Uttar Pradesh,Jaunpur,Lentil (Masur)(Whole),6700.0,6800.0,6750.0
Uttar Pradesh,Jaunpur,Maize,2165.0,2210.0,2185.0
Uttar Pradesh,Jaunpur,Mustard,5450.0,5550.0,5500.0
Uttar Pradesh,Jaunpur,Wheat,2290.0,2325.0,2310.0
Uttar Pradesh,Jaunpur,Bengal Gram Dal (Chana Dal),6300.0,6500.0,6400.0
Uttar Pradesh,Jaunpur,Bengal Gram(Gram)(Whole),5640.0,5840.0,5740.0
Uttar Pradesh,Jaunpur,Lentil (Masur)(Whole),6700.0,6900.0,6800.0
Uttar Pradesh,Jaunpur,Mustard,5455.0,5655.0,5555.0
Uttar Pradesh,Jaunpur,Wheat,2200.0,2400.0,2300.0
Uttar Pradesh,Jhansi,Bengal Gram(Gram)(Whole),5050.0,5400.0,5350.0
Uttar Pradesh,Jhansi,Lentil (Masur)(Whole),5350.0,5600.0,5540.0
Uttar Pradesh,Jhansi,Wheat,2125.0,2280.0,2210.0
Uttar Pradesh,Kanpur,Arhar (Tur/Red Gram)(Whole),8680.0,8785.0,8730.0
Uttar Pradesh,Kanpur,Barley (Jau),2100.0,2200.0,2140.0
Uttar Pradesh,Kanpur,Bengal Gram(Gram)(Whole),5300.0,5400.0,5360.0
Uttar Pradesh,Kanpur,Green Gram (Moong)(Whole),7470.0,7580.0,7515.0
Uttar Pradesh,Kanpur,Maize,1700.0,1800.0,1750.0
Uttar Pradesh,Kanpur,Mustard,5400.0,5600.0,5455.0
Uttar Pradesh,Kanpur,Wheat,2200.0,2300.0,2240.0
Uttar Pradesh,Lakhimpur,Wheat,2200.0,2300.0,2250.0
Uttar Pradesh,Lalitpur,Barley (Jau),1900.0,2000.0,2000.0
Uttar Pradesh,Lalitpur,Bengal Gram(Gram)(Whole),5335.0,5400.0,5400.0
Uttar Pradesh,Lalitpur,Lentil (Masur)(Whole),6000.0,6100.0,6100.0
Uttar Pradesh,Lalitpur,Wheat,2125.0,2200.0,2200.0
Uttar Pradesh,Maharajganj,Paddy(Dhan)(Common),2400.0,2500.0,2450.0
Uttar Pradesh,Maharajganj,Wheat,2150.0,2250.0,2200.0
Uttar Pradesh,Mahoba,Arhar (Tur/Red Gram)(Whole),8600.0,8750.0,8650.0
Uttar Pradesh,Mahoba,Barley (Jau),1770.0,1870.0,1810.0
Uttar Pradesh,Mahoba,Bengal Gram(Gram)(Whole),5050.0,5150.0,5100.0
Uttar Pradesh,Mahoba,Black Gram (Urd Beans)(Whole),7400.0,7550.0,7450.0
Uttar Pradesh,Mahoba,Lentil (Masur)(Whole),5480.0,5600.0,5520.0
Uttar Pradesh,Mahoba,Wheat,2200.0,2300.0,2250.0
Uttar Pradesh,Mainpuri,Maize,1710.0,1810.0,1760.0
Uttar Pradesh,Mainpuri,Wheat,2200.0,2220.0,2210.0
Uttar Pradesh,Mainpuri,Arhar (Tur/Red Gram)(Whole),8380.0,8550.0,8460.0
Uttar Pradesh,Mainpuri,Arhar Dal(Tur Dal),12550.0,12750.0,12650.0
Uttar Pradesh,Mainpuri,Bengal Gram(Gram)(Whole),5525.0,5630.0,5565.0
Uttar Pradesh,Mainpuri,Maize,1900.0,2100.0,2000.0
Uttar Pradesh,Mainpuri,Wheat,2105.0,2305.0,2205.0
Uttar Pradesh,Mainpuri,Arhar (Tur/Red Gram)(Whole),8600.0,8800.0,8700.0
Uttar Pradesh,Mainpuri,Arhar Dal(Tur Dal),12650.0,12845.0,12760.0
Uttar Pradesh,Mainpuri,Bengal Gram(Gram)(Whole),5460.0,5655.0,5565.0
Uttar Pradesh,Mainpuri,Black Gram Dal (Urd Dal),9440.0,9635.0,9545.0
Uttar Pradesh,Mainpuri,Maize,1785.0,2070.0,1990.0
Uttar Pradesh,Mainpuri,Mustard,5320.0,5500.0,5455.0
Uttar Pradesh,Mainpuri,Wheat,2200.0,2220.0,2211.0
Uttar Pradesh,Mathura,Arhar (Tur/Red Gram)(Whole),8500.0,8850.0,8700.0
Uttar Pradesh,Mathura,Arhar Dal(Tur Dal),12500.0,12900.0,12700.0
Uttar Pradesh,Mathura,Bajra(Pearl Millet/Cumbu),1920.0,1980.0,1960.0
Uttar Pradesh,Mathura,Barley (Jau),2110.0,2160.0,2140.0
Uttar Pradesh,Mathura,Bengal Gram(Gram)(Whole),5400.0,5660.0,5540.0
Uttar Pradesh,Mathura,Black Gram (Urd Beans)(Whole),7650.0,7950.0,7860.0
Uttar Pradesh,Mathura,Black Gram Dal (Urd Dal),9400.0,9700.0,9600.0
Uttar Pradesh,Mathura,Green Gram (Moong)(Whole),7700.0,8100.0,7920.0
Uttar Pradesh,Mathura,Mustard,5280.0,5450.0,5450.0
Uttar Pradesh,Mathura,Wheat,2125.0,2320.0,2270.0
Uttar Pradesh,Mirzapur,Arhar (Tur/Red Gram)(Whole),7425.0,7565.0,7500.0
Uttar Pradesh,Mirzapur,Arhar Dal(Tur Dal),13100.0,13200.0,13135.0
Uttar Pradesh,Mirzapur,Bengal Gram Dal (Chana Dal),6300.0,6400.0,6345.0
Uttar Pradesh,Mirzapur,Bengal Gram(Gram)(Whole),5665.0,5775.0,5715.0
Uttar Pradesh,Mirzapur,Black Gram Dal (Urd Dal),9400.0,9500.0,9460.0
Uttar Pradesh,Mirzapur,Mustard,5475.0,5575.0,5525.0
Uttar Pradesh,Mirzapur,Wheat,2250.0,2375.0,2310.0
Uttar Pradesh,Muradabad,Maize,1760.0,1835.0,1800.0
Uttar Pradesh,Muzaffarnagar,Arhar Dal(Tur Dal),12600.0,12800.0,12700.0
Uttar Pradesh,Muzaffarnagar,Barley (Jau),2240.0,2260.0,2250.0
Uttar Pradesh,Muzaffarnagar,Bengal Gram Dal (Chana Dal),6480.0,6680.0,6580.0
Uttar Pradesh,Muzaffarnagar,Bengal Gram(Gram)(Whole),5680.0,5880.0,5785.0
Uttar Pradesh,Muzaffarnagar,Black Gram Dal (Urd Dal),9460.0,9660.0,9560.0
Uttar Pradesh,Muzaffarnagar,Green Gram Dal (Moong Dal),9460.0,9660.0,9560.0
Uttar Pradesh,Muzaffarnagar,Mustard,5425.0,5520.0,5475.0
Uttar Pradesh,Muzaffarnagar,Mustard Oil,12050.0,12250.0,12150.0
Uttar Pradesh,Muzaffarnagar,Wheat,2210.0,2300.0,2270.0
Uttar Pradesh,Muzaffarnagar,Arhar Dal(Tur Dal),12650.0,12750.0,12700.0
Uttar Pradesh,Muzaffarnagar,Barley (Jau),2230.0,2270.0,2250.0
Uttar Pradesh,Muzaffarnagar,Bengal Gram Dal (Chana Dal),6530.0,6630.0,6580.0
Uttar Pradesh,Muzaffarnagar,Bengal Gram(Gram)(Whole),5730.0,5830.0,5780.0
Uttar Pradesh,Muzaffarnagar,Black Gram Dal (Urd Dal),9500.0,9610.0,9555.0
Uttar Pradesh,Muzaffarnagar,Green Gram Dal (Moong Dal),9500.0,9600.0,9550.0
Uttar Pradesh,Muzaffarnagar,Maize,2100.0,2150.0,2125.0
Uttar Pradesh,Muzaffarnagar,Mustard,5445.0,5495.0,5475.0
Uttar Pradesh,Muzaffarnagar,Mustard Oil,12100.0,12200.0,12150.0
Uttar Pradesh,Muzaffarnagar,Wheat,2250.0,2290.0,2270.0
Uttar Pradesh,Pillibhit,Bengal Gram(Gram)(Whole),5810.0,5905.0,5855.0
Uttar Pradesh,Pillibhit,Mustard Oil,14750.0,14830.0,14795.0
Uttar Pradesh,Pillibhit,Wheat,2350.0,2430.0,2395.0
Uttar Pradesh,Pillibhit,Bengal Gram(Gram)(Whole),5800.0,5900.0,5850.0
Uttar Pradesh,Pillibhit,Mustard Oil,14740.0,14840.0,14790.0
Uttar Pradesh,Pillibhit,Wheat,2350.0,2425.0,2390.0
Uttar Pradesh,Pillibhit,Black Gram Dal (Urd Dal),9140.0,9450.0,9300.0
Uttar Pradesh,Pillibhit,Wheat,2300.0,2385.0,2340.0
Uttar Pradesh,Raebarelli,Paddy(Dhan)(Common),2025.0,2075.0,2050.0
Uttar Pradesh,Raebarelli,Wheat,2240.0,2280.0,2260.0
Uttar Pradesh,Raebarelli,Arhar Dal(Tur Dal),12300.0,12400.0,12350.0
Uttar Pradesh,Raebarelli,Bengal Gram Dal (Chana Dal),5850.0,5900.0,5875.0
Uttar Pradesh,Raebarelli,Paddy(Dhan)(Common),2150.0,2325.0,2250.0
Uttar Pradesh,Raebarelli,Wheat,2225.0,2325.0,2250.0
Uttar Pradesh,Raebarelli,Paddy(Dhan)(Common),1980.0,1990.0,1985.0
Uttar Pradesh,Raebarelli,Wheat,2250.0,2265.0,2260.0
Uttar Pradesh,Rampur,Bengal Gram(Gram)(Whole),5820.0,5890.0,5850.0
Uttar Pradesh,Rampur,Lentil (Masur)(Whole),6820.0,6890.0,6850.0
Uttar Pradesh,Rampur,Wheat,2325.0,2390.0,2350.0
Uttar Pradesh,Saharanpur,Arhar (Tur/Red Gram)(Whole),8150.0,8520.0,8350.0
Uttar Pradesh,Saharanpur,Arhar Dal(Tur Dal),12450.0,12850.0,12650.0
Uttar Pradesh,Saharanpur,Barley (Jau),2120.0,2340.0,2240.0
Uttar Pradesh,Saharanpur,Bengal Gram Dal (Chana Dal),6400.0,6750.0,6575.0
Uttar Pradesh,Saharanpur,Bengal Gram(Gram)(Whole),5600.0,5950.0,5780.0
Uttar Pradesh,Saharanpur,Black Gram (Urd Beans)(Whole),8525.0,8900.0,8730.0
Uttar Pradesh,Saharanpur,Black Gram Dal (Urd Dal),9350.0,9750.0,9550.0
Uttar Pradesh,Saharanpur,Green Gram (Moong)(Whole),8400.0,8780.0,8600.0
Uttar Pradesh,Saharanpur,Green Gram Dal (Moong Dal),9350.0,9750.0,9550.0
Uttar Pradesh,Saharanpur,Lentil (Masur)(Whole),6325.0,6700.0,6530.0
Uttar Pradesh,Saharanpur,Maize,2000.0,2235.0,2130.0
Uttar Pradesh,Saharanpur,Mustard,5330.0,5600.0,5470.0
Uttar Pradesh,Saharanpur,Mustard Oil,12000.0,12400.0,12200.0
Uttar Pradesh,Saharanpur,Wheat,2180.0,2340.0,2270.0
Uttar Pradesh,Shahjahanpur,Wheat,2200.0,2400.0,2300.0
Uttar Pradesh,Shahjahanpur,Wheat,2240.0,2440.0,2340.0
Uttar Pradesh,Siddharth Nagar,Bengal Gram(Gram)(Whole),5720.0,5750.0,5730.0
Uttar Pradesh,Sitapur,Wheat,2200.0,2220.0,2210.0
Uttar Pradesh,Sitapur,Wheat,2100.0,2160.0,2120.0
Uttar Pradesh,Sitapur,Arhar Dal(Tur Dal),12100.0,12500.0,12300.0
Uttar Pradesh,Sitapur,Bengal Gram(Gram)(Whole),5500.0,5700.0,5650.0
Uttar Pradesh,Sitapur,Black Gram Dal (Urd Dal),8850.0,9100.0,9020.0
Uttar Pradesh,Sitapur,Lentil (Masur)(Whole),6700.0,6900.0,6800.0
Uttar Pradesh,Sitapur,Mustard,5000.0,5500.0,5450.0
Uttar Pradesh,Sitapur,Paddy(Dhan)(Common),1800.0,2060.0,2010.0
Uttar Pradesh,Sitapur,Wheat,2250.0,2300.0,2270.0
Uttar Pradesh,Sitapur,Arhar Dal(Tur Dal),12300.0,12400.0,12350.0
Uttar Pradesh,Sitapur,Black Gram Dal (Urd Dal),9020.0,9120.0,9070.0
Uttar Pradesh,Sitapur,Mustard Oil,14500.0,14600.0,14550.0
Uttar Pradesh,Sitapur,Paddy(Dhan)(Common),1890.0,2025.0,1985.0
Uttar Pradesh,Sitapur,Wheat,2220.0,2260.0,2240.0
Uttar Pradesh,Sultanpur,Bengal Gram(Gram)(Whole),5550.0,5650.0,5580.0
Uttar Pradesh,Sultanpur,Lentil (Masur)(Whole),6980.0,7050.0,7010.0
Uttar Pradesh,Sultanpur,Mustard,5450.0,5550.0,5490.0
Uttar Pradesh,Sultanpur,Paddy(Dhan)(Common),1850.0,1950.0,1885.0
Uttar Pradesh,Sultanpur,Wheat,2230.0,2300.0,2275.0
Uttar Pradesh,Sultanpur,Bengal Gram(Gram)(Whole),5485.0,5650.0,5570.0
Uttar Pradesh,Sultanpur,Black Gram (Urd Beans)(Whole),8500.0,8660.0,8560.0
Uttar Pradesh,Sultanpur,Green Gram (Moong)(Whole),8480.0,8630.0,8550.0
Uttar Pradesh,Sultanpur,Lentil (Masur)(Whole),6900.0,7080.0,6985.0
Uttar Pradesh,Sultanpur,Mustard,5400.0,5560.0,5470.0
Uttar Pradesh,Sultanpur,Paddy(Dhan)(Common),1850.0,2015.0,1915.0
Uttar Pradesh,Sultanpur,Wheat,2050.0,2330.0,2250.0
Uttar Pradesh,Unnao,Wheat,2235.0,2325.0,2285.0
Uttrakhand,Haridwar,Wheat,2125.0,2150.0,2130.0
Uttrakhand,Nanital,Bengal Gram(Gram)(Whole),9350.0,11000.0,11000.0
Uttrakhand,Nanital,Green Gram (Moong)(Whole),9400.0,9400.0,9400.0
Uttrakhand,Nanital,Wheat,2300.0,2300.0,2300.0
Uttrakhand,UdhamSinghNagar,Paddy(Dhan)(Common),1700.0,2150.0,2025.0
Uttrakhand,UdhamSinghNagar,Paddy(Dhan)(Common),2000.0,2110.0,2100.0
West Bengal,Burdwan,Arhar (Tur/Red Gram)(Whole),7650.0,7850.0,7700.0
West Bengal,Burdwan,Black Gram Dal (Urd Dal),8750.0,9050.0,8800.0
West Bengal,Burdwan,Green Gram Dal (Moong Dal),10000.0,11000.0,10800.0
West Bengal,Burdwan,Lentil (Masur)(Whole),9600.0,10500.0,10200.0
West Bengal,Burdwan,Mustard,5800.0,6000.0,5900.0
West Bengal,Burdwan,Wheat,2850.0,3050.0,2900.0
West Bengal,Burdwan,Lentil (Masur)(Whole),9500.0,10500.0,10000.0
West Bengal,Burdwan,Mustard,5850.0,6000.0,5900.0
West Bengal,Burdwan,Mustard Oil,12000.0,12800.0,12500.0
West Bengal,Burdwan,Wheat,2850.0,3000.0,2900.0
West Bengal,Burdwan,Wheat,2600.0,2800.0,2750.0
West Bengal,Hooghly,Paddy(Dhan)(Common),2167.0,2203.0,2183.0
West Bengal,Hooghly,Paddy(Dhan)(Common),2180.0,2250.0,2200.0
West Bengal,Malda,Green Gram Dal (Moong Dal),9500.0,10500.0,10000.0
West Bengal,Malda,Lentil (Masur)(Whole),7500.0,10000.0,9600.0
West Bengal,Murshidabad,Mustard,5540.0,5620.0,5580.0
West Bengal,Murshidabad,Paddy(Dhan)(Common),2150.0,2230.0,2190.0
West Bengal,Murshidabad,Mustard,5550.0,5700.0,5620.0
West Bengal,Murshidabad,Paddy(Dhan)(Common),2110.0,2220.0,2170.0
West Bengal,Murshidabad,Wheat,2200.0,2300.0,2260.0
West Bengal,Nadia,Mustard,6000.0,6200.0,6100.0
West Bengal,Nadia,Wheat,2400.0,2600.0,2500.0
West Bengal,Nadia,Mustard,5650.0,5750.0,5700.0
West Bengal,Uttar Dinajpur,Wheat,2300.0,2400.0,2350.0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2040.0,2050.0,2045.0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2040.0,2060.0,2050.0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2000.0,2080.0,2040.0
Andhra Pradesh,Guntur,Black Gram (Urd Beans)(Whole),8100.0,8300.0,8200.0
Andhra Pradesh,Kurnool,Cotton,4489.0,7369.0,7050.0
Andhra Pradesh,Kurnool,Jowar(Sorghum),3040.0,3120.0,3080.0
Andhra Pradesh,Kurnool,Bengal Gram(Gram)(Whole),4600.0,5000.0,4800.0
Andhra Pradesh,Kurnool,Jowar(Sorghum),3400.0,3800.0,3600.0
Andhra Pradesh,Kurnool,Paddy(Dhan)(Common),1900.0,2300.0,2100.0
Andhra Pradesh,Kurnool,Arhar (Tur/Red Gram)(Whole),5059.0,9459.0,8600.0
Andhra Pradesh,Kurnool,Bengal Gram(Gram)(Whole),4805.0,5335.0,5009.0
Andhra Pradesh,Kurnool,Black Gram (Urd Beans)(Whole),7811.0,7861.0,7861.0
Andhra Pradesh,Kurnool,Maize,2009.0,2009.0,2009.0
Andhra Pradesh,Kurnool,Bengal Gram(Gram)(Whole),5335.0,5335.0,5335.0
Andhra Pradesh,Kurnool,Maize,1962.0,1962.0,1962.0
Andhra Pradesh,Kurnool,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Bihar,Sheikhpura,Wheat,2400.0,2600.0,2500.0
Bihar,Sheikhpura,Wheat,2400.0,2600.0,2500.0
Chattisgarh,Balodabazar,Paddy(Dhan)(Common),1550.0,1850.0,1700.0
Chattisgarh,Balodabazar,Paddy(Dhan)(Common),1550.0,1850.0,1700.0
Chattisgarh,Balrampur,Wheat,2200.0,2200.0,2200.0
Chattisgarh,Balrampur,Maize,1970.0,1970.0,1970.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1750.0,1750.0,1750.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1750.0,1750.0,1750.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1755.0,1755.0,1755.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1825.0,1850.0,1825.0
Chattisgarh,Gariyaband,Paddy(Dhan)(Common),1600.0,1600.0,1600.0
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1700.0,1700.0,1700.0
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1500.0,1500.0,1500.0
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1700.0,1700.0,1700.0
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1550.0,1550.0,1550.0
Chattisgarh,Kabirdham,Bengal Gram(Gram)(Whole),4890.0,5169.0,5100.0
Chattisgarh,Kanker,Maize,1500.0,1600.0,1550.0
Chattisgarh,Kanker,Paddy(Dhan)(Common),1500.0,1500.0,1500.0
Chattisgarh,Kanker,Maize,1500.0,1600.0,1550.0
Chattisgarh,Kanker,Paddy(Dhan)(Common),1500.0,1500.0,1500.0
Chattisgarh,Kanker,Paddy(Dhan)(Common),1500.0,1500.0,1500.0
Chattisgarh,Kanker,Maize,1500.0,1600.0,1550.0
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),2100.0,2100.0,2100.0
Chattisgarh,Raipur,Paddy(Dhan)(Common),1900.0,1900.0,1900.0
Chattisgarh,Raipur,Paddy(Dhan)(Common),1797.0,1800.0,1799.0
Chattisgarh,Rajnandgaon,Maize,1750.0,1820.0,1750.0
Gujarat,Amreli,Cotton,7000.0,7550.0,7275.0
Gujarat,Amreli,Arhar (Tur/Red Gram)(Whole),8275.0,8275.0,8275.0
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4250.0,4755.0,4500.0
Gujarat,Amreli,Wheat,2280.0,2455.0,2365.0
Gujarat,Amreli,Arhar (Tur/Red Gram)(Whole),6550.0,8275.0,7415.0
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4080.0,4550.0,4315.0
Gujarat,Amreli,Cotton,5005.0,6650.0,6250.0
Gujarat,Amreli,Green Gram (Moong)(Whole),4500.0,7625.0,6065.0
Gujarat,Amreli,Bajra(Pearl Millet/Cumbu),2000.0,2160.0,2080.0
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4500.0,4915.0,4708.0
Gujarat,Amreli,Cotton,5000.0,7155.0,6078.0
Gujarat,Amreli,Jowar(Sorghum),3000.0,4500.0,3750.0
Gujarat,Amreli,Wheat,2300.0,2625.0,2463.0
Gujarat,Amreli,Wheat,2250.0,2660.0,2455.0
Gujarat,Anand,Bajra(Pearl Millet/Cumbu),2000.0,2255.0,2150.0
Gujarat,Anand,Wheat,2000.0,2360.0,2175.0
Gujarat,Anand,Bajra(Pearl Millet/Cumbu),2225.0,2275.0,2250.0
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7200.0,7600.0,7400.0
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2400.0,2800.0,2600.0
Gujarat,Bharuch,Cotton,5400.0,5800.0,5600.0
Gujarat,Bharuch,Jowar(Sorghum),2600.0,3000.0,2800.0
Gujarat,Bharuch,Maize,1800.0,2200.0,2000.0
Gujarat,Bharuch,Wheat,3000.0,3600.0,3300.0
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7300.0,7700.0,7500.0
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2200.0,2600.0,2400.0
Gujarat,Bharuch,Cotton,5600.0,6000.0,5800.0
Gujarat,Bharuch,Jowar(Sorghum),2400.0,2800.0,2600.0
Gujarat,Bharuch,Maize,2000.0,2400.0,2200.0
Gujarat,Bhavnagar,Bengal Gram(Gram)(Whole),4700.0,4945.0,4825.0
Gujarat,Bhavnagar,Cotton,6425.0,7175.0,6675.0
Gujarat,Bhavnagar,Jowar(Sorghum),3375.0,4400.0,3900.0
Gujarat,Bhavnagar,Wheat,2395.0,2545.0,2460.0
Gujarat,Bhavnagar,Bajra(Pearl Millet/Cumbu),1985.0,2500.0,2245.0
Gujarat,Bhavnagar,Green Gram (Moong)(Whole),7750.0,8340.0,8045.0
Gujarat,Bhavnagar,Jowar(Sorghum),4200.0,4200.0,4200.0
Gujarat,Bhavnagar,Wheat,2295.0,2295.0,2295.0
Gujarat,Bhavnagar,Arhar (Tur/Red Gram)(Whole),5505.0,5505.0,5505.0
Gujarat,Bhavnagar,Bajra(Pearl Millet/Cumbu),1825.0,2400.0,2115.0
Gujarat,Bhavnagar,Bengal Gram(Gram)(Whole),3750.0,5605.0,4680.0
Gujarat,Bhavnagar,Cotton,6500.0,6750.0,6625.0
Gujarat,Botad,Bengal Gram(Gram)(Whole),4250.0,4765.0,4510.0
Gujarat,Botad,Jowar(Sorghum),3095.0,4910.0,4010.0
Gujarat,Botad,Wheat,2260.0,2775.0,2520.0
Gujarat,Botad,Cotton,6700.0,7450.0,7075.0
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),7500.0,8000.0,7800.0
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),8000.0,8300.0,8200.0
Gujarat,Dahod,Bajra(Pearl Millet/Cumbu),1800.0,2300.0,2000.0
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5000.0,5150.0,5100.0
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5250.0,5275.0,5270.0
Gujarat,Dahod,Black Gram (Urd Beans)(Whole),6000.0,8000.0,7000.0
Gujarat,Dahod,Green Gram (Moong)(Whole),7000.0,8000.0,7500.0
Gujarat,Dahod,Maize,2050.0,2800.0,2300.0
Gujarat,Dahod,Maize,2050.0,2260.0,2100.0
Gujarat,Dahod,Paddy(Dhan)(Common),1825.0,1850.0,1830.0
Gujarat,Dahod,Paddy(Dhan)(Common),2025.0,2075.0,2050.0
Gujarat,Dahod,Wheat,2600.0,2750.0,2700.0
Gujarat,Dahod,Wheat,2525.0,2600.0,2550.0
Gujarat,Dahod,Paddy(Dhan)(Common),1360.0,1380.0,1370.0
Gujarat,Dahod,Maize,1890.0,2130.0,1940.0
Gujarat,Dahod,Paddy(Dhan)(Common),1560.0,1780.0,1670.0
Gujarat,Dahod,Wheat,1980.0,2260.0,2170.0
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),2275.0,2325.0,2300.0
Gujarat,Gandhinagar,Paddy(Dhan)(Common),1800.0,2050.0,1925.0
Gujarat,Gandhinagar,Wheat,2275.0,2340.0,2307.0
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),1875.0,2000.0,1950.0
Gujarat,Gandhinagar,Jowar(Sorghum),4500.0,6030.0,5250.0
Gujarat,Gandhinagar,Mustard,5200.0,5320.0,5260.0
Gujarat,Gandhinagar,Paddy(Dhan)(Common),2150.0,2300.0,2225.0
Gujarat,Gandhinagar,Wheat,2350.0,2555.0,2450.0
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),1500.0,2125.0,2125.0
Gujarat,Gandhinagar,Jowar(Sorghum),4250.0,4850.0,4350.0
Gujarat,Gandhinagar,Wheat,2300.0,2410.0,2345.0
Gujarat,Jamnagar,Bajra(Pearl Millet/Cumbu),1900.0,2125.0,2015.0
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4310.0,4705.0,4510.0
Gujarat,Jamnagar,Cotton,5400.0,7080.0,6240.0
Gujarat,Jamnagar,Mustard,4000.0,4740.0,4370.0
Gujarat,Jamnagar,Wheat,2250.0,2420.0,2335.0
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4350.0,4670.0,4500.0
Gujarat,Jamnagar,Green Gram (Moong)(Whole),8000.0,8700.0,8250.0
Gujarat,Jamnagar,Wheat,2075.0,2295.0,2150.0
Gujarat,Jamnagar,Arhar (Tur/Red Gram)(Whole),5000.0,8950.0,7950.0
Gujarat,Jamnagar,Bajra(Pearl Millet/Cumbu),1500.0,2365.0,2355.0
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4500.0,5370.0,5335.0
Gujarat,Jamnagar,Cotton,5000.0,6750.0,6450.0
Gujarat,Jamnagar,Jowar(Sorghum),2500.0,3725.0,3650.0
Gujarat,Jamnagar,Mustard,4500.0,5455.0,5450.0
Gujarat,Jamnagar,Wheat,2225.0,2630.0,2525.0
Gujarat,Junagarh,Bajra(Pearl Millet/Cumbu),2000.0,2320.0,2200.0
