Crops,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield
Cassava,1996,1083.0,56114.0,25.41,238528
Cassava,1996,1083.0,56114.0,25.9,238528
Cassava,1996,1083.0,56114.0,25.55,238528
Cassava,1996,1083.0,56114.0,26.65,238528
Cassava,1996,1083.0,56114.0,27.37,238528
Cassava,1996,1083.0,56114.0,25.55,238528
Cassava,1996,1083.0,56114.0,25.79,238528
Cassava,1996,1083.0,56114.0,25.31,238528
Cassava,1996,1083.0,56114.0,23.81,238528
Cassava,1996,1083.0,56114.0,26.46,238528
Cassava,1996,1083.0,56114.0,25.55,238528
Cassava,1996,1083.0,56114.0,25.75,238528
Cassava,1996,1083.0,56114.0,25.34,238528
Cassava,1996,1083.0,56114.0,26.64,238528
Cassava,1996,1083.0,56114.0,24.78,238528
Cassava,1996,1083.0,56114.0,27.01,238528
Cassava,1996,1083.0,56114.0,27.01,238528
Cassava,1996,1083.0,56114.0,25.99,238528
Maize,1996,1083.0,56114.0,25.63,17094
Maize,1996,1083.0,56114.0,27.06,17094
Maize,1996,1083.0,56114.0,26.1,17094
Maize,1996,1083.0,56114.0,23.81,17094
Maize,1996,1083.0,56114.0,25.41,17094
Maize,1996,1083.0,56114.0,25.9,17094
Maize,1996,1083.0,56114.0,25.55,17094
Maize,1996,1083.0,56114.0,26.65,17094
Maize,1996,1083.0,56114.0,27.37,17094
Maize,1996,1083.0,56114.0,25.55,17094
Maize,1996,1083.0,56114.0,25.79,17094
Maize,1996,1083.0,56114.0,25.31,17094
Maize,1996,1083.0,56114.0,23.81,17094
Maize,1996,1083.0,56114.0,26.46,17094
Maize,1996,1083.0,56114.0,25.55,17094
Maize,1996,1083.0,56114.0,25.75,17094
Maize,1996,1083.0,56114.0,25.34,17094
Maize,1996,1083.0,56114.0,26.64,17094
Maize,1996,1083.0,56114.0,24.78,17094
Maize,1996,1083.0,56114.0,27.01,17094
Maize,1996,1083.0,56114.0,27.01,17094
Maize,1996,1083.0,56114.0,25.99,17094
Potatoes,1996,1083.0,56114.0,25.63,169913
Potatoes,1996,1083.0,56114.0,27.06,169913
Potatoes,1996,1083.0,56114.0,26.1,169913
Potatoes,1996,1083.0,56114.0,23.81,169913
Potatoes,1996,1083.0,56114.0,25.41,169913
Potatoes,1996,1083.0,56114.0,25.9,169913
Potatoes,1996,1083.0,56114.0,25.55,169913
Potatoes,1996,1083.0,56114.0,26.65,169913
Potatoes,1996,1083.0,56114.0,27.37,169913
Potatoes,1996,1083.0,56114.0,25.55,169913
Potatoes,1996,1083.0,56114.0,25.79,169913
Potatoes,1996,1083.0,56114.0,25.31,169913
Potatoes,1996,1083.0,56114.0,23.81,169913
Potatoes,1996,1083.0,56114.0,26.46,169913
Potatoes,1996,1083.0,56114.0,25.55,169913
Potatoes,1996,1083.0,56114.0,25.75,169913
Potatoes,1996,1083.0,56114.0,25.34,169913
Potatoes,1996,1083.0,56114.0,26.64,169913
Potatoes,1996,1083.0,56114.0,24.78,169913
Potatoes,1996,1083.0,56114.0,27.01,169913
Potatoes,1996,1083.0,56114.0,27.01,169913
Potatoes,1996,1083.0,56114.0,25.99,169913
"Rice, paddy",1996,1083.0,56114.0,25.63,28226
"Rice, paddy",1996,1083.0,56114.0,27.06,28226
"Rice, paddy",1996,1083.0,56114.0,26.1,28226
"Rice, paddy",1996,1083.0,56114.0,23.81,28226
"Rice, paddy",1996,1083.0,56114.0,25.41,28226
"Rice, paddy",1996,1083.0,56114.0,25.9,28226
"Rice, paddy",1996,1083.0,56114.0,25.55,28226
"Rice, paddy",1996,1083.0,56114.0,26.65,28226
"Rice, paddy",1996,1083.0,56114.0,27.37,28226
"Rice, paddy",1996,1083.0,56114.0,25.55,28226
"Rice, paddy",1996,1083.0,56114.0,25.79,28226
"Rice, paddy",1996,1083.0,56114.0,25.31,28226
"Rice, paddy",1996,1083.0,56114.0,23.81,28226
"Rice, paddy",1996,1083.0,56114.0,26.46,28226
"Rice, paddy",1996,1083.0,56114.0,25.55,28226
"Rice, paddy",1996,1083.0,56114.0,25.75,28226
"Rice, paddy",1996,1083.0,56114.0,25.34,28226
"Rice, paddy",1996,1083.0,56114.0,26.64,28226
"Rice, paddy",1996,1083.0,56114.0,24.78,28226
"Rice, paddy",1996,1083.0,56114.0,27.01,28226
"Rice, paddy",1996,1083.0,56114.0,27.01,28226
"Rice, paddy",1996,1083.0,56114.0,25.99,28226
Sorghum,1996,1083.0,56114.0,25.63,9591
Sorghum,1996,1083.0,56114.0,27.06,9591
Sorghum,1996,1083.0,56114.0,26.1,9591
Sorghum,1996,1083.0,56114.0,23.81,9591
Sorghum,1996,1083.0,56114.0,25.41,9591
Sorghum,1996,1083.0,56114.0,25.9,9591
Sorghum,1996,1083.0,56114.0,25.55,9591
Sorghum,1996,1083.0,56114.0,26.65,9591
Sorghum,1996,1083.0,56114.0,27.37,9591
Sorghum,1996,1083.0,56114.0,25.55,9591
Sorghum,1996,1083.0,56114.0,25.79,9591
Sorghum,1996,1083.0,56114.0,25.31,9591
Sorghum,1996,1083.0,56114.0,23.81,9591
Sorghum,1996,1083.0,56114.0,26.46,9591
Sorghum,1996,1083.0,56114.0,25.55,9591
Sorghum,1996,1083.0,56114.0,25.75,9591
Sorghum,1996,1083.0,56114.0,25.34,9591
Sorghum,1996,1083.0,56114.0,26.64,9591
Sorghum,1996,1083.0,56114.0,24.78,9591
Sorghum,1996,1083.0,56114.0,27.01,9591
Sorghum,1996,1083.0,56114.0,27.01,9591
Sorghum,1996,1083.0,56114.0,25.99,9591
Soybeans,1996,1083.0,56114.0,25.63,10319
Soybeans,1996,1083.0,56114.0,27.06,10319
Soybeans,1996,1083.0,56114.0,26.1,10319
Soybeans,1996,1083.0,56114.0,23.81,10319
Soybeans,1996,1083.0,56114.0,25.41,10319
Soybeans,1996,1083.0,56114.0,25.9,10319
Soybeans,1996,1083.0,56114.0,25.55,10319
Soybeans,1996,1083.0,56114.0,26.65,10319
Soybeans,1996,1083.0,56114.0,27.37,10319
Soybeans,1996,1083.0,56114.0,25.55,10319
Soybeans,1996,1083.0,56114.0,25.79,10319
Soybeans,1996,1083.0,56114.0,25.31,10319
Soybeans,1996,1083.0,56114.0,23.81,10319
Soybeans,1996,1083.0,56114.0,26.46,10319
Soybeans,1996,1083.0,56114.0,25.55,10319
Soybeans,1996,1083.0,56114.0,25.75,10319
Soybeans,1996,1083.0,56114.0,25.34,10319
Soybeans,1996,1083.0,56114.0,26.64,10319
Soybeans,1996,1083.0,56114.0,24.78,10319
Soybeans,1996,1083.0,56114.0,27.01,10319
Soybeans,1996,1083.0,56114.0,27.01,10319
Soybeans,1996,1083.0,56114.0,25.99,10319
Sweet potatoes,1996,1083.0,56114.0,25.63,80716
Sweet potatoes,1996,1083.0,56114.0,27.06,80716
Sweet potatoes,1996,1083.0,56114.0,26.1,80716
Sweet potatoes,1996,1083.0,56114.0,23.81,80716
Sweet potatoes,1996,1083.0,56114.0,25.41,80716
Sweet potatoes,1996,1083.0,56114.0,25.9,80716
Sweet potatoes,1996,1083.0,56114.0,25.55,80716
Sweet potatoes,1996,1083.0,56114.0,26.65,80716
Sweet potatoes,1996,1083.0,56114.0,27.37,80716
Sweet potatoes,1996,1083.0,56114.0,25.55,80716
Sweet potatoes,1996,1083.0,56114.0,25.79,80716
Sweet potatoes,1996,1083.0,56114.0,25.31,80716
Sweet potatoes,1996,1083.0,56114.0,23.81,80716
Sweet potatoes,1996,1083.0,56114.0,26.46,80716
Sweet potatoes,1996,1083.0,56114.0,25.55,80716
Sweet potatoes,1996,1083.0,56114.0,25.75,80716
Sweet potatoes,1996,1083.0,56114.0,25.34,80716
Sweet potatoes,1996,1083.0,56114.0,26.64,80716
Sweet potatoes,1996,1083.0,56114.0,24.78,80716
Sweet potatoes,1996,1083.0,56114.0,27.01,80716
Sweet potatoes,1996,1083.0,56114.0,27.01,80716
Sweet potatoes,1996,1083.0,56114.0,25.99,80716
Wheat,1996,1083.0,56114.0,25.63,24828
Wheat,1996,1083.0,56114.0,27.06,24828
Wheat,1996,1083.0,56114.0,26.1,24828
Wheat,1996,1083.0,56114.0,23.81,24828
Wheat,1996,1083.0,56114.0,25.41,24828
Wheat,1996,1083.0,56114.0,25.9,24828
Wheat,1996,1083.0,56114.0,25.55,24828
Wheat,1996,1083.0,56114.0,26.65,24828
Wheat,1996,1083.0,56114.0,27.37,24828
Wheat,1996,1083.0,56114.0,25.55,24828
Wheat,1996,1083.0,56114.0,25.79,24828
Wheat,1996,1083.0,56114.0,25.31,24828
Wheat,1996,1083.0,56114.0,23.81,24828
Wheat,1996,1083.0,56114.0,26.46,24828
Wheat,1996,1083.0,56114.0,25.55,24828
Wheat,1996,1083.0,56114.0,25.75,24828
Wheat,1996,1083.0,56114.0,25.34,24828
Wheat,1996,1083.0,56114.0,26.64,24828
Wheat,1996,1083.0,56114.0,24.78,24828
Wheat,1996,1083.0,56114.0,27.01,24828
Wheat,1996,1083.0,56114.0,27.01,24828
Wheat,1996,1083.0,56114.0,25.99,24828
Cassava,1997,1083.0,52279.0,24.92,221117
Cassava,1997,1083.0,52279.0,26.45,221117
Cassava,1997,1083.0,52279.0,25.58,221117
Cassava,1997,1083.0,52279.0,23.26,221117
Cassava,1997,1083.0,52279.0,25.68,221117
Cassava,1997,1083.0,52279.0,25.09,221117
Cassava,1997,1083.0,52279.0,24.71,221117
Cassava,1997,1083.0,52279.0,26.19,221117
Cassava,1997,1083.0,52279.0,27.47,221117
Cassava,1997,1083.0,52279.0,24.77,221117
Cassava,1997,1083.0,52279.0,24.83,221117
Cassava,1997,1083.0,52279.0,24.71,221117
Cassava,1997,1083.0,52279.0,23.26,221117
Cassava,1997,1083.0,52279.0,25.75,221117
Cassava,1997,1083.0,52279.0,24.71,221117
Cassava,1997,1083.0,52279.0,25.46,221117
Cassava,1997,1083.0,52279.0,25.21,221117
Cassava,1997,1083.0,52279.0,26.38,221117
Cassava,1997,1083.0,52279.0,24.55,221117
Cassava,1997,1083.0,52279.0,26.53,221117
Cassava,1997,1083.0,52279.0,26.53,221117
Cassava,1997,1083.0,52279.0,25.58,221117
Maize,1997,1083.0,52279.0,24.92,17111
Maize,1997,1083.0,52279.0,26.45,17111
Maize,1997,1083.0,52279.0,25.58,17111
Maize,1997,1083.0,52279.0,23.26,17111
Maize,1997,1083.0,52279.0,25.68,17111
Maize,1997,1083.0,52279.0,25.09,17111
Maize,1997,1083.0,52279.0,24.71,17111
Maize,1997,1083.0,52279.0,26.19,17111
Maize,1997,1083.0,52279.0,27.47,17111
Maize,1997,1083.0,52279.0,24.77,17111
Maize,1997,1083.0,52279.0,24.83,17111
Maize,1997,1083.0,52279.0,24.71,17111
Maize,1997,1083.0,52279.0,23.26,17111
Maize,1997,1083.0,52279.0,25.75,17111
Maize,1997,1083.0,52279.0,24.71,17111
Maize,1997,1083.0,52279.0,25.46,17111
Maize,1997,1083.0,52279.0,25.21,17111
Maize,1997,1083.0,52279.0,26.38,17111
Maize,1997,1083.0,52279.0,24.55,17111
Maize,1997,1083.0,52279.0,26.53,17111
Maize,1997,1083.0,52279.0,26.53,17111
Maize,1997,1083.0,52279.0,25.58,17111
Potatoes,1997,1083.0,52279.0,24.92,193913
Potatoes,1997,1083.0,52279.0,26.45,193913
Potatoes,1997,1083.0,52279.0,25.58,193913
Potatoes,1997,1083.0,52279.0,23.26,193913
Potatoes,1997,1083.0,52279.0,25.68,193913
Potatoes,1997,1083.0,52279.0,25.09,193913
Potatoes,1997,1083.0,52279.0,24.71,193913
Potatoes,1997,1083.0,52279.0,26.19,193913
Potatoes,1997,1083.0,52279.0,27.47,193913
Potatoes,1997,1083.0,52279.0,24.77,193913
Potatoes,1997,1083.0,52279.0,24.83,193913
Potatoes,1997,1083.0,52279.0,24.71,193913
Potatoes,1997,1083.0,52279.0,23.26,193913
Potatoes,1997,1083.0,52279.0,25.75,193913
Potatoes,1997,1083.0,52279.0,24.71,193913
Potatoes,1997,1083.0,52279.0,25.46,193913
Potatoes,1997,1083.0,52279.0,25.21,193913
Potatoes,1997,1083.0,52279.0,26.38,193913
Potatoes,1997,1083.0,52279.0,24.55,193913
Potatoes,1997,1083.0,52279.0,26.53,193913
Potatoes,1997,1083.0,52279.0,26.53,193913
Potatoes,1997,1083.0,52279.0,25.58,193913
"Rice, paddy",1997,1083.0,52279.0,24.92,28457
"Rice, paddy",1997,1083.0,52279.0,26.45,28457
"Rice, paddy",1997,1083.0,52279.0,25.58,28457
"Rice, paddy",1997,1083.0,52279.0,23.26,28457
"Rice, paddy",1997,1083.0,52279.0,25.68,28457
"Rice, paddy",1997,1083.0,52279.0,25.09,28457
"Rice, paddy",1997,1083.0,52279.0,24.71,28457
"Rice, paddy",1997,1083.0,52279.0,26.19,28457
"Rice, paddy",1997,1083.0,52279.0,27.47,28457
"Rice, paddy",1997,1083.0,52279.0,24.77,28457
"Rice, paddy",1997,1083.0,52279.0,24.83,28457
"Rice, paddy",1997,1083.0,52279.0,24.71,28457
"Rice, paddy",1997,1083.0,52279.0,23.26,28457
"Rice, paddy",1997,1083.0,52279.0,25.75,28457
"Rice, paddy",1997,1083.0,52279.0,24.71,28457
"Rice, paddy",1997,1083.0,52279.0,25.46,28457
"Rice, paddy",1997,1083.0,52279.0,25.21,28457
"Rice, paddy",1997,1083.0,52279.0,26.38,28457
"Rice, paddy",1997,1083.0,52279.0,24.55,28457
"Rice, paddy",1997,1083.0,52279.0,26.53,28457
"Rice, paddy",1997,1083.0,52279.0,26.53,28457
"Rice, paddy",1997,1083.0,52279.0,25.58,28457
Sorghum,1997,1083.0,52279.0,24.92,6920
Sorghum,1997,1083.0,52279.0,26.45,6920
Sorghum,1997,1083.0,52279.0,25.58,6920
Sorghum,1997,1083.0,52279.0,23.26,6920
Sorghum,1997,1083.0,52279.0,25.68,6920
Sorghum,1997,1083.0,52279.0,25.09,6920
Sorghum,1997,1083.0,52279.0,24.71,6920
Sorghum,1997,1083.0,52279.0,26.19,6920
Sorghum,1997,1083.0,52279.0,27.47,6920
Sorghum,1997,1083.0,52279.0,24.77,6920
Sorghum,1997,1083.0,52279.0,24.83,6920
Sorghum,1997,1083.0,52279.0,24.71,6920
Sorghum,1997,1083.0,52279.0,23.26,6920
Sorghum,1997,1083.0,52279.0,25.75,6920
Sorghum,1997,1083.0,52279.0,24.71,6920
Sorghum,1997,1083.0,52279.0,25.46,6920
Sorghum,1997,1083.0,52279.0,25.21,6920
Sorghum,1997,1083.0,52279.0,26.38,6920
Sorghum,1997,1083.0,52279.0,24.55,6920
Sorghum,1997,1083.0,52279.0,26.53,6920
Sorghum,1997,1083.0,52279.0,26.53,6920
Sorghum,1997,1083.0,52279.0,25.58,6920
Soybeans,1997,1083.0,52279.0,24.92,10789
Soybeans,1997,1083.0,52279.0,26.45,10789
Soybeans,1997,1083.0,52279.0,25.58,10789
Soybeans,1997,1083.0,52279.0,23.26,10789
Soybeans,1997,1083.0,52279.0,25.68,10789
Soybeans,1997,1083.0,52279.0,25.09,10789
Soybeans,1997,1083.0,52279.0,24.71,10789
Soybeans,1997,1083.0,52279.0,26.19,10789
Soybeans,1997,1083.0,52279.0,27.47,10789
Soybeans,1997,1083.0,52279.0,24.77,10789
Soybeans,1997,1083.0,52279.0,24.83,10789
Soybeans,1997,1083.0,52279.0,24.71,10789
Soybeans,1997,1083.0,52279.0,23.26,10789
Soybeans,1997,1083.0,52279.0,25.75,10789
Soybeans,1997,1083.0,52279.0,24.71,10789
Soybeans,1997,1083.0,52279.0,25.46,10789
Soybeans,1997,1083.0,52279.0,25.21,10789
Soybeans,1997,1083.0,52279.0,26.38,10789
Soybeans,1997,1083.0,52279.0,24.55,10789
Soybeans,1997,1083.0,52279.0,26.53,10789
Soybeans,1997,1083.0,52279.0,26.53,10789
Soybeans,1997,1083.0,52279.0,25.58,10789
Sweet potatoes,1997,1083.0,52279.0,24.92,84850
Sweet potatoes,1997,1083.0,52279.0,26.45,84850
Sweet potatoes,1997,1083.0,52279.0,25.58,84850
Sweet potatoes,1997,1083.0,52279.0,23.26,84850
Sweet potatoes,1997,1083.0,52279.0,25.68,84850
Sweet potatoes,1997,1083.0,52279.0,25.09,84850
Sweet potatoes,1997,1083.0,52279.0,24.71,84850
Sweet potatoes,1997,1083.0,52279.0,26.19,84850
Sweet potatoes,1997,1083.0,52279.0,27.47,84850
Sweet potatoes,1997,1083.0,52279.0,24.77,84850
Sweet potatoes,1997,1083.0,52279.0,24.83,84850
Sweet potatoes,1997,1083.0,52279.0,24.71,84850
Sweet potatoes,1997,1083.0,52279.0,23.26,84850
Sweet potatoes,1997,1083.0,52279.0,25.75,84850
Sweet potatoes,1997,1083.0,52279.0,24.71,84850
Sweet potatoes,1997,1083.0,52279.0,25.46,84850
Sweet potatoes,1997,1083.0,52279.0,25.21,84850
Sweet potatoes,1997,1083.0,52279.0,26.38,84850
Sweet potatoes,1997,1083.0,52279.0,24.55,84850
Sweet potatoes,1997,1083.0,52279.0,26.53,84850
Sweet potatoes,1997,1083.0,52279.0,26.53,84850
Sweet potatoes,1997,1083.0,52279.0,25.58,84850
Wheat,1997,1083.0,52279.0,24.92,26789
Wheat,1997,1083.0,52279.0,26.45,26789
Wheat,1997,1083.0,52279.0,25.58,26789
Wheat,1997,1083.0,52279.0,23.26,26789
Wheat,1997,1083.0,52279.0,25.68,26789
Wheat,1997,1083.0,52279.0,25.09,26789
Wheat,1997,1083.0,52279.0,24.71,26789
Wheat,1997,1083.0,52279.0,26.19,26789
Wheat,1997,1083.0,52279.0,27.47,26789
Wheat,1997,1083.0,52279.0,24.77,26789
Wheat,1997,1083.0,52279.0,24.83,26789
Wheat,1997,1083.0,52279.0,24.71,26789
Wheat,1997,1083.0,52279.0,23.26,26789
Wheat,1997,1083.0,52279.0,25.75,26789
Wheat,1997,1083.0,52279.0,24.71,26789
Wheat,1997,1083.0,52279.0,25.46,26789
Wheat,1997,1083.0,52279.0,25.21,26789
Wheat,1997,1083.0,52279.0,26.38,26789
Wheat,1997,1083.0,52279.0,24.55,26789
Wheat,1997,1083.0,52279.0,26.53,26789
Wheat,1997,1083.0,52279.0,26.53,26789
Wheat,1997,1083.0,52279.0,25.58,26789
Cassava,1998,1083.0,49157.0,25.91,252815
Cassava,1998,1083.0,49157.0,27.48,252815
Cassava,1998,1083.0,49157.0,26.35,252815
Cassava,1998,1083.0,49157.0,24.34,252815
Cassava,1998,1083.0,49157.0,26.01,252815
Cassava,1998,1083.0,49157.0,26.12,252815
Cassava,1998,1083.0,49157.0,25.77,252815
Cassava,1998,1083.0,49157.0,26.69,252815
Cassava,1998,1083.0,49157.0,27.87,252815
Cassava,1998,1083.0,49157.0,25.87,252815
Cassava,1998,1083.0,49157.0,26.27,252815
Cassava,1998,1083.0,49157.0,25.46,252815
Cassava,1998,1083.0,49157.0,24.34,252815
Cassava,1998,1083.0,49157.0,26.4,252815
Cassava,1998,1083.0,49157.0,25.77,252815
Cassava,1998,1083.0,49157.0,25.87,252815
Cassava,1998,1083.0,49157.0,25.55,252815
Cassava,1998,1083.0,49157.0,27.09,252815
Cassava,1998,1083.0,49157.0,24.84,252815
Cassava,1998,1083.0,49157.0,27.32,252815
Cassava,1998,1083.0,49157.0,27.32,252815
Cassava,1998,1083.0,49157.0,26.12,252815
Maize,1998,1083.0,49157.0,25.91,17969
Maize,1998,1083.0,49157.0,27.48,17969
Maize,1998,1083.0,49157.0,26.35,17969
Maize,1998,1083.0,49157.0,24.34,17969
Maize,1998,1083.0,49157.0,26.01,17969
Maize,1998,1083.0,49157.0,26.12,17969
Maize,1998,1083.0,49157.0,25.77,17969
Maize,1998,1083.0,49157.0,26.69,17969
Maize,1998,1083.0,49157.0,27.87,17969
Maize,1998,1083.0,49157.0,25.87,17969
Maize,1998,1083.0,49157.0,26.27,17969
Maize,1998,1083.0,49157.0,25.46,17969
Maize,1998,1083.0,49157.0,24.34,17969
Maize,1998,1083.0,49157.0,26.4,17969
Maize,1998,1083.0,49157.0,25.77,17969
Maize,1998,1083.0,49157.0,25.87,17969
Maize,1998,1083.0,49157.0,25.55,17969
Maize,1998,1083.0,49157.0,27.09,17969
Maize,1998,1083.0,49157.0,24.84,17969
Maize,1998,1083.0,49157.0,27.32,17969
Maize,1998,1083.0,49157.0,27.32,17969
Maize,1998,1083.0,49157.0,26.12,17969
Potatoes,1998,1083.0,49157.0,25.91,146020
Potatoes,1998,1083.0,49157.0,27.48,146020
Potatoes,1998,1083.0,49157.0,26.35,146020
Potatoes,1998,1083.0,49157.0,24.34,146020
Potatoes,1998,1083.0,49157.0,26.01,146020
Potatoes,1998,1083.0,49157.0,26.12,146020
Potatoes,1998,1083.0,49157.0,25.77,146020
Potatoes,1998,1083.0,49157.0,26.69,146020
Potatoes,1998,1083.0,49157.0,27.87,146020
Potatoes,1998,1083.0,49157.0,25.87,146020
Potatoes,1998,1083.0,49157.0,26.27,146020
Potatoes,1998,1083.0,49157.0,25.46,146020
Potatoes,1998,1083.0,49157.0,24.34,146020
Potatoes,1998,1083.0,49157.0,26.4,146020
Potatoes,1998,1083.0,49157.0,25.77,146020
Potatoes,1998,1083.0,49157.0,25.87,146020
Potatoes,1998,1083.0,49157.0,25.55,146020
Potatoes,1998,1083.0,49157.0,27.09,146020
Potatoes,1998,1083.0,49157.0,24.84,146020
Potatoes,1998,1083.0,49157.0,27.32,146020
Potatoes,1998,1083.0,49157.0,27.32,146020
Potatoes,1998,1083.0,49157.0,26.12,146020
"Rice, paddy",1998,1083.0,49157.0,25.91,28805
"Rice, paddy",1998,1083.0,49157.0,27.48,28805
"Rice, paddy",1998,1083.0,49157.0,26.35,28805
"Rice, paddy",1998,1083.0,49157.0,24.34,28805
"Rice, paddy",1998,1083.0,49157.0,26.01,28805
"Rice, paddy",1998,1083.0,49157.0,26.12,28805
"Rice, paddy",1998,1083.0,49157.0,25.77,28805
"Rice, paddy",1998,1083.0,49157.0,26.69,28805
"Rice, paddy",1998,1083.0,49157.0,27.87,28805
"Rice, paddy",1998,1083.0,49157.0,25.87,28805
"Rice, paddy",1998,1083.0,49157.0,26.27,28805
"Rice, paddy",1998,1083.0,49157.0,25.46,28805
"Rice, paddy",1998,1083.0,49157.0,24.34,28805
"Rice, paddy",1998,1083.0,49157.0,26.4,28805
"Rice, paddy",1998,1083.0,49157.0,25.77,28805
"Rice, paddy",1998,1083.0,49157.0,25.87,28805
"Rice, paddy",1998,1083.0,49157.0,25.55,28805
"Rice, paddy",1998,1083.0,49157.0,27.09,28805
"Rice, paddy",1998,1083.0,49157.0,24.84,28805
"Rice, paddy",1998,1083.0,49157.0,27.32,28805
"Rice, paddy",1998,1083.0,49157.0,27.32,28805
"Rice, paddy",1998,1083.0,49157.0,26.12,28805
Sorghum,1998,1083.0,49157.0,25.91,8592
Sorghum,1998,1083.0,49157.0,27.48,8592
Sorghum,1998,1083.0,49157.0,26.35,8592
Sorghum,1998,1083.0,49157.0,24.34,8592
Sorghum,1998,1083.0,49157.0,26.01,8592
Sorghum,1998,1083.0,49157.0,26.12,8592
Sorghum,1998,1083.0,49157.0,25.77,8592
Sorghum,1998,1083.0,49157.0,26.69,8592
Sorghum,1998,1083.0,49157.0,27.87,8592
Sorghum,1998,1083.0,49157.0,25.87,8592
Sorghum,1998,1083.0,49157.0,26.27,8592
Sorghum,1998,1083.0,49157.0,25.46,8592
Sorghum,1998,1083.0,49157.0,24.34,8592
Sorghum,1998,1083.0,49157.0,26.4,8592
Sorghum,1998,1083.0,49157.0,25.77,8592
Sorghum,1998,1083.0,49157.0,25.87,8592
Sorghum,1998,1083.0,49157.0,25.55,8592
Sorghum,1998,1083.0,49157.0,27.09,8592
Sorghum,1998,1083.0,49157.0,24.84,8592
Sorghum,1998,1083.0,49157.0,27.32,8592
Sorghum,1998,1083.0,49157.0,27.32,8592
Sorghum,1998,1083.0,49157.0,26.12,8592
Soybeans,1998,1083.0,49157.0,25.91,11001
Soybeans,1998,1083.0,49157.0,27.48,11001
Soybeans,1998,1083.0,49157.0,26.35,11001
Soybeans,1998,1083.0,49157.0,24.34,11001
Soybeans,1998,1083.0,49157.0,26.01,11001
Soybeans,1998,1083.0,49157.0,26.12,11001
Soybeans,1998,1083.0,49157.0,25.77,11001
Soybeans,1998,1083.0,49157.0,26.69,11001
Soybeans,1998,1083.0,49157.0,27.87,11001
Soybeans,1998,1083.0,49157.0,25.87,11001
Soybeans,1998,1083.0,49157.0,26.27,11001
Soybeans,1998,1083.0,49157.0,25.46,11001
Soybeans,1998,1083.0,49157.0,24.34,11001
Soybeans,1998,1083.0,49157.0,26.4,11001
Soybeans,1998,1083.0,49157.0,25.77,11001
Soybeans,1998,1083.0,49157.0,25.87,11001
Soybeans,1998,1083.0,49157.0,25.55,11001
Soybeans,1998,1083.0,49157.0,27.09,11001
Soybeans,1998,1083.0,49157.0,24.84,11001
Soybeans,1998,1083.0,49157.0,27.32,11001
Soybeans,1998,1083.0,49157.0,27.32,11001
Soybeans,1998,1083.0,49157.0,26.12,11001
Sweet potatoes,1998,1083.0,49157.0,25.91,86907
Sweet potatoes,1998,1083.0,49157.0,27.48,86907
Sweet potatoes,1998,1083.0,49157.0,26.35,86907
Sweet potatoes,1998,1083.0,49157.0,24.34,86907
Sweet potatoes,1998,1083.0,49157.0,26.01,86907
Sweet potatoes,1998,1083.0,49157.0,26.12,86907
Sweet potatoes,1998,1083.0,49157.0,25.77,86907
Sweet potatoes,1998,1083.0,49157.0,26.69,86907
Sweet potatoes,1998,1083.0,49157.0,27.87,86907
Sweet potatoes,1998,1083.0,49157.0,25.87,86907
Sweet potatoes,1998,1083.0,49157.0,26.27,86907
Sweet potatoes,1998,1083.0,49157.0,25.46,86907
Sweet potatoes,1998,1083.0,49157.0,24.34,86907
Sweet potatoes,1998,1083.0,49157.0,26.4,86907
Sweet potatoes,1998,1083.0,49157.0,25.77,86907
Sweet potatoes,1998,1083.0,49157.0,25.87,86907
Sweet potatoes,1998,1083.0,49157.0,25.55,86907
Sweet potatoes,1998,1083.0,49157.0,27.09,86907
Sweet potatoes,1998,1083.0,49157.0,24.84,86907
Sweet potatoes,1998,1083.0,49157.0,27.32,86907
Sweet potatoes,1998,1083.0,49157.0,27.32,86907
Sweet potatoes,1998,1083.0,49157.0,26.12,86907
Wheat,1998,1083.0,49157.0,25.91,24852
Wheat,1998,1083.0,49157.0,27.48,24852
Wheat,1998,1083.0,49157.0,26.35,24852
Wheat,1998,1083.0,49157.0,24.34,24852
Wheat,1998,1083.0,49157.0,26.01,24852
Wheat,1998,1083.0,49157.0,26.12,24852
Wheat,1998,1083.0,49157.0,25.77,24852
Wheat,1998,1083.0,49157.0,26.69,24852
Wheat,1998,1083.0,49157.0,27.87,24852
Wheat,1998,1083.0,49157.0,25.87,24852
Wheat,1998,1083.0,49157.0,26.27,24852
Wheat,1998,1083.0,49157.0,25.46,24852
Wheat,1998,1083.0,49157.0,24.34,24852
Wheat,1998,1083.0,49157.0,26.4,24852
Wheat,1998,1083.0,49157.0,25.77,24852
Wheat,1998,1083.0,49157.0,25.87,24852
Wheat,1998,1083.0,49157.0,25.55,24852
Wheat,1998,1083.0,49157.0,27.09,24852
Wheat,1998,1083.0,49157.0,24.84,24852
Wheat,1998,1083.0,49157.0,27.32,24852
Wheat,1998,1083.0,49157.0,27.32,24852
Wheat,1998,1083.0,49157.0,26.12,24852
Cassava,1999,1083.0,46195.0,26.12,239523
Cassava,1999,1083.0,46195.0,27.21,239523
Cassava,1999,1083.0,46195.0,26.4,239523
Cassava,1999,1083.0,46195.0,24.9,239523
Cassava,1999,1083.0,46195.0,25.29,239523
Cassava,1999,1083.0,46195.0,25.74,239523
Cassava,1999,1083.0,46195.0,26.36,239523
